;;;;
;;;;
;;;;
;;;;
;;;;
1;2;3;4;5
№ строки;Наименование показателей;Всего, человек;Из гр.3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 03, 37,38);113960;69738;
2;в том числе:       руководящие работники – всего;1463;1154;
3;педагогические работники - всего (сумма строк 04, 25, 26, 30-36);71599;51089;32735.17
4;в том числе:          учителя–всего (сумма строк 05-15,19-24);48751;36276;22830.07
5;в том числе:                учителя, осуществляющие деятельность по реализации                программ начального общего образования;3521;3418;2081.76
6;русского языка и литературы;2911;2759;1570.42
7;языка народов России и литературы;488;447;201.26
8;истории, экономики, права, обществознания;3191;2193;1577.52
9;информатики и ИКТ;2733;1432;1123.66
10;физики;3485;2097;1772.99
11;математики;2934;2467;1593.47
12;химии;3145;2711;1445.98
13;географии;1501;1193;709.27
14;биологии;1951;1699;981.67
15;иностранных языков;6324;5816;2936.52
16;из них:                      английского языка;4267;3896;2183.39
17;немецкого языка;1470;1358;587.91
18;французского языка;327;303;168.86
19;физической культуры;4013;1231;2343.68
20;трудового обучения (технологии);2470;1115;1172.21
21;музыки и пения;3721;3111;1775.07
22;изобразительного искусства, черчения;1213;1071;570.95
23;основ безопасности жизнедеятельности;811;142;344.64
24;прочих предметов;4339;3374;2087.59
25;учителя-логопеды;1461;1434;795.14
26;учителя-дефектологи;646;628;356.28
27;из них:                олигофренопедагог;175;160;105.49
28;тифлопедагог;15;15;8.93
29;сурдопедагог;13;13;4.23
30;социальные педагоги;313;284;159.03
31;педагоги дополнительного образования;12802;6965;5702.51
32;педагоги-психологи;1610;1490;789.3
33;воспитатели;1127;901;584.88
34;мастера производственного обучения;131;52;59.9
35;тьюторы;247;192;127.4
36;другие;4511;2867;2062.81
37;учебно-вспомогательный персонал;7993;3906;
38;иной персонал;32905;13589;
39;из них:             ассистент(помощник);35;28;21
40;сурдопереводчик;;;1.5
41;тифлосурдопереводчик;5;2;3
42;Из общей численности педагогических работников (стр.03):    персонал, работающий в подразделениях (группах)    дошкольного образования;786;699;387
43;из них воспитатели;243;231;124.9
44;персонал , работающий в классах очно-заочного и заочного       обучения, учебно-консультационных пунктах;688;541;366.7
45;из них учителя;656;520;352
46;Из общей численности учителей (из строки 04 графы 3) - работники организаций - всего;2912;;
47;Из общей численности мастеров производственного обучения (из строки 34 графы 3) - работники организаций – всего;14;;
48;Из общей численности учителей-дефектологов (стр.26 гр.3) - учителя, имеющие специальное дефектологическое образование;190;;
49;Справочно. Код по ОКЕИ: человек – 792 Кроме того (кроме строки 01), численность медицинских работников (сумма строк 51-52);6764;;
50;из них женщин;6137;;
51;в том числе:          врачи всех специальностей;2417;;
52;медицинские сестры;4347;;
53;.Из строки 04 графы 3 – численность учителей, использующих в учебном процессе персональные компьютеры;26786;;
