;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование профессии по перечню профессий рабочих, должностей служащих, по которым осуществляется профессиональное обучение, утвержденному приказом Минобрнауки России от 2 июля 2013 г. № 513;Код  профессии (при наличии);Всего  обучено за период с 20.09. прошлого года по 19.09. текущего года (сумма граф 5–10);В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований федерального бюджета;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований бюджета субъекта Российской Федерации;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований местного бюджета;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств лиц, зачисляе- мых на обуче- ние (родителей (законных пре- дставителей) несовершенно- летних обучающихся);В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств иных физических лиц;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств юридических лиц;Из общей численности обученных (из графы 4) девушки;Из общей численности обученных (из графы 4) прошли ускоренное обучение по индивидуальным учебным планам;Из общей численности обученных (из графы 4) лица с ограниченными возможностями здоровья;Из общей численности обученных (из графы 4) из них (из графы 13): инвалиды;Из общей численности обученных (из графы 4) из них (из графы 13): дети-инвалиды;Из общей численности обученных (из графы 4) инвалиды  (кроме учтенных в графе 14);Из общей численности обученных (из графы 4) дети-инвалиды (кроме учтенных в графе 15)
1;Программы профессиональной подготовки по профессиям рабочих, должностям служащих – всего;;50830;1375;43298;4765;1036;303;53;24425;25;765;179;133;140;362
2;Автоклавщик;10013;4;;;4;;;;3;;;;;;
3;Аппаратчик выпаривания и гранулирования;10155;15;;15;;;;;8;;;;;;
4;Бармен;11176;25;;25;;;;;10;;;;;;
5;Водитель вездехода;11447;28;;12;;16;;;6;;;;;;
6;Водитель погрузчика;11453;35;;29;6;;;;6;;;;;;
7;Вышивальщица;11583;7;7;;;;;;7;;;;;;
8;Вязальщица трикотажных изделий, полотна;11602;5;;5;;;;;5;;4;;;;
9;Гончар;11693;7;;7;;;;;;;;;;;
10;Горничная;11695;22;;22;;;;;22;;1;;1;;
11;Гример-пастижер;11763;41;;41;;;;;41;;;;;;1
12;Дворник;11786;5;;5;;;;;2;;5;;5;;
13;Декоратор витрин;11811;149;;149;;;;;125;;1;;;;4
14;Демонстратор одежды;11815;3;;3;;;;;3;;;;;;
15;Животновод;11949;48;36;12;;;;;6;;;;;;
16;Замерщик на топографо-геодезических и маркшейдерских работах;12192;252;;252;;;;;113;;;;;2;2
17;Изготовитель художественных изделий из бересты;12476;33;26;7;;;;;28;;7;4;;;
18;Изготовитель художественных изделий из дерева;12478;48;34;14;;;;;20;;7;;2;;
19;Изготовитель художественных изделий из керамики;12480;20;18;2;;;;;18;;;;;1;
20;Изготовитель художественных изделий из металла;12485;34;27;7;;;;;;;;;;;
21;Исполнитель художественно-оформительских работ;12565;910;19;824;67;;;;627;;4;;;3;12
22;Каменщик;12680;52;;40;12;;;;10;;4;2;;;
23;Кондитер;12901;288;6;195;87;;;;224;;11;1;1;1;1
24;Корректор;13134;38;;38;;;;;28;;;;;;
25;Косметик;13138;266;15;251;;;;;257;;;;;1;2
26;Кроликовод;13205;3;;3;;;;;3;;;;;;
27;Курьер;13247;27;;;27;;;;;;;;;;
28;Кухонный рабочий;13249;8;;;8;;;;;;8;;2;;
29;Лаборант-микробиолог;13265;155;;155;;;;;109;;;;;;2
30;Лаборант по электроизоляционным материалам;13304;3;;3;;;;;;;;;;;
31;Лаборант химического анализа;13321;885;;858;27;;;;576;;;;;1;12
32;Лесовод;13376;18;;18;;;;;9;;;;;;
33;Маляр;13450;49;;49;;;;;13;;35;16;3;5;
34;Специалист по маникюру;13456;57;7;7;24;19;;;55;;2;;;;
35;Механик по обслуживанию съемочной аппаратуры;14454;8;;8;;;;;4;;;;;;
36;Модистка головных уборов;14504;4;4;;;;;;;;;;;;
37;Монтажник радиоэлектронной аппаратуры и приборов;14618;65;6;51;8;;;;7;;;;;;
38;Монтажник электрооборудования летательных аппаратов;14658;1;;1;;;;;1;;;;;;
39;Наладчик технологического оборудования;14995;420;;420;;;;;97;;;;;2;4
40;Няня;15135;41;;41;;;;;38;;;;;;
41;Облицовщик-плиточник;15220;36;;36;;;;;2;;;;;;
42;Обработчик рыбы и морепродуктов;15341;4;;4;;;;;1;;;;;;
43;Обработчик справочного и информационного материала;15349;24;;;24;;;;;;;;;;
44;Обувщик по ремонту обуви;15398;14;;14;;;;;;;14;5;3;;
45;Оленевод;15460;15;8;;7;;;;5;;;;;;
46;Оператор видеозаписи;15521;19;;19;;;;;10;;;;;;2
47;Оператор манипулятора;15697;5;5;;;;;;4;;;;;;
48;Оператор машинного доения;15699;9;;;9;;;;;;;;;;
49;Оператор связи;16019;6;;6;;;;;6;;;;;;
50;Оператор станков с программным управлением;16045;51;;51;;;;;17;;;;;;1
51;Оператор швейного оборудования;16185;17;;17;;;;;17;;14;10;1;;
52;Оператор электронно-вычислительных и вычислительных машин;16199;7610;116;6876;563;55;;;3041;;37;;8;18;62
53;Отделочник изделий из древесины;16314;11;;11;;;;;;;;;;;
54;Официант;16399;116;;109;7;;;;65;;;;;1;
55;Оформитель табло, виньеток и альбомов;16409;5;;5;;;;;4;;;;;;
56;Парикмахер;16437;573;49;334;172;18;;;480;;7;2;1;2;1
57;Педикюрша;16470;7;;;7;;;;;;;;;;
58;Пекарь;16472;37;8;27;2;;;;22;;;;;;
59;Переплетчик;16519;2;;2;;;;;;;2;;;;
60;Плотник;16671;91;;91;;;;;41;;20;12;;;
61;Повар;16675;928;36;570;322;;;;582;;42;11;3;3;5
62;Пожарный;16781;264;;264;;;;;34;;;;;;2
