;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2144277;145005;101656;211824;224179;235066;1226547;1457955;138194;87956;167046;143550;145759;775450;686322
2;в том числе:       руководящие работники – всего;143559;1756;2112;7822;12676;17235;101958;119703;3091;3111;8672;10530;13644;80655;23856
3;из них:             директор;38519;199;238;1198;2106;3316;31462;38157;494;530;1804;2505;3510;29314;362
4;заместители директора;95514;1424;1735;6126;9515;12448;64266;78020;2400;2417;6550;7674;9757;49222;17494
5;руководитель филиала;1932;29;31;80;156;186;1450;1767;43;49;107;151;157;1260;165
6;педагогические работники - всего (сумма строк 07, 28,29, 33-39);1325205;106138;66463;134142;131591;134744;752127;1308272;129216;81857;153789;129348;129121;684941;16933
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1070347;82891;51457;103280;98171;102787;631761;1059711;93357;60839;114688;96364;101128;593335;10636
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;317426;26375;15152;25429;24696;28503;197271;314243;27250;17056;28072;24666;28127;189072;3183
9;русского языка и литературы;125421;7429;4403;9715;9771;11026;83077;124360;8030;5176;10617;9470;11196;79871;1061
10;языка народов России и литературы;15877;576;581;1201;1486;2101;9932;15845;613;623;1256;1519;2149;9685;32
11;истории, экономики, права, обществознания;65682;5910;3778;7520;6263;6556;35655;64897;6602;4348;8144;6111;6539;33153;785
12;информатики и ИКТ;27665;2463;1758;4348;4197;3933;10966;27346;3079;2113;4802;4075;3714;9563;319
13;физики;31574;1936;1064;2269;2058;2609;21638;31285;2225;1331;2585;2057;2659;20428;289
14;математики;97396;5945;3553;7622;7685;8296;64295;96591;6957;4341;8396;7432;7977;61488;805
15;химии;23481;1371;802;1606;1723;2051;15928;23303;1576;954;1814;1717;2070;15172;178
16;географии;30643;1600;1116;2336;2360;2952;20279;30432;1904;1351;2661;2351;2989;19176;211
17;биологии;31674;1920;1222;2545;2648;3077;20262;31434;2243;1445;2845;2662;3076;19163;240
18;иностранных языков;120230;13173;8141;18496;17962;14101;48357;118679;14599;9459;19502;16879;13061;45179;1551
19;из них:                         английского языка;103121;11689;7401;16775;16281;12544;38431;101756;12867;8594;17678;15293;11616;35708;1365
20;немецкого языка;12810;987;506;1236;1261;1212;7608;12687;1144;613;1321;1189;1135;7285;123
21;французского языка;3322;320;156;317;290;256;1983;3275;380;167;339;281;225;1883;47
22;физической культуры;77905;7868;5616;11354;8524;7706;36837;77021;9213;6547;12556;8262;7473;32970;884
23;трудового обучения (технологии);42885;1829;1324;3157;3305;4042;29228;42470;3239;2247;4544;3554;4198;24688;415
24;музыки и пения;20130;1500;786;1531;1558;1758;12997;19918;1703;959;1799;1602;1809;12046;212
25;изобразительного искусства, черчения;15486;1149;713;1431;1318;1371;9504;15329;1418;910;1633;1260;1380;8728;157
26;основ безопасности жизнедеятельности;12090;729;539;1105;956;1181;7580;11957;1248;883;1588;1123;1212;5903;133
27;прочих предметов;14782;1118;909;1615;1661;1524;7955;14601;1458;1096;1874;1624;1499;7050;181
28;учителя-логопеды;16081;1174;854;1810;2164;2437;7642;15868;1612;1167;2197;2203;2231;6458;213
