;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);33635;2078;1384;2748;3426;3863;20136;21747;2021;1246;2183;2079;2018;12200;11888
2;в том числе:       руководящие работники – всего;2049;17;22;79;144;234;1553;1818;43;46;128;142;178;1281;231
3;из них:             директор;531;3;;6;18;42;462;522;8;9;21;28;42;414;9
4;заместители директора;1263;12;17;65;107;166;896;1051;29;31;90;95;106;700;212
5;руководитель филиала;245;2;4;8;18;25;188;240;5;6;16;18;30;165;5
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);19914;1636;927;1668;1877;2004;11802;19596;1933;1177;2002;1883;1802;10799;318
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);16731;1315;745;1334;1458;1586;10293;16542;1489;926;1599;1482;1472;9574;189
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4785;392;219;375;400;428;2971;4745;402;279;430;412;408;2814;40
9;русского языка и литературы;2053;128;91;133;159;144;1398;2035;151;87;161;160;142;1334;18
10;языка народов России и литературы;3;;;1;;;2;3;;;1;;;2;
11;истории, экономики, права, обществознания;1121;105;42;94;99;107;674;1106;114;59;112;101;101;619;15
12;информатики;447;36;16;42;65;67;221;441;37;28;51;71;66;188;6
13;физики;574;48;24;33;34;48;387;565;54;32;41;38;39;361;9
