;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);29532;1997;1430;3135;3825;4050;15095;18778;1911;1246;2242;2317;2011;9051;10754
2;в том числе:       руководящие работники – всего;1811;13;14;49;168;273;1294;1308;24;23;55;130;164;912;503
3;из них:             директор;294;;;1;12;22;259;291;4;3;4;24;17;239;3
4;заместители директора;1280;12;10;45;130;202;881;994;19;19;50;105;143;658;286
5;руководитель филиала;7;;;;;;7;6;;;;;1;5;1
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);17440;1445;967;1837;2105;2047;9039;17225;1828;1201;2149;2149;1826;8072;215
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);13273;1009;714;1336;1506;1457;7251;13173;1155;849;1536;1572;1333;6728;100
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3993;342;231;410;353;361;2296;3960;360;249;467;371;329;2184;33
9;русского языка и литературы;1521;106;91;123;145;134;922;1511;115;111;148;149;121;867;10
10;языка народов России и литературы;5;;;;;2;3;5;;;;2;1;2;
11;истории, экономики, права, обществознания;817;86;67;97;91;86;390;810;93;73;101;104;81;358;7
12;информатики;392;21;16;33;54;75;193;390;33;23;40;51;70;173;2
13;физики;317;9;11;27;24;26;220;314;14;13;37;26;24;200;3
14;математики;1175;107;55;104;125;123;661;1170;127;60;126;120;110;627;5
15;химии;234;5;7;10;24;17;171;233;12;5;9;27;15;165;1
16;географии;314;16;10;22;36;21;209;312;26;11;19;38;21;197;2
17;биологии;330;22;14;26;35;40;193;326;28;14;37;31;37;179;4
18;иностранных языков;1561;128;94;210;283;265;581;1552;137;113;229;281;256;536;9
19;из них:                         английского языка;1508;125;93;205;277;256;552;1499;134;108;222;278;249;508;9
20;немецкого языка;34;1;;2;5;4;22;34;1;2;3;2;5;21;
21;французского языка;10;;;2;;3;5;10;;2;2;;1;5;
22;китайского языка;;;;;;;;;;;;;;;
23;физической культуры;1035;73;54;139;157;130;482;1031;76;76;146;176;110;447;4
24;труда (технологии);568;18;10;41;62;55;382;566;34;27;71;68;48;318;2
25;музыки и пения;263;16;16;22;24;25;160;261;19;14;29;28;21;150;2
26;изобразительного искусства, черчения;213;24;14;19;21;32;103;209;26;20;22;26;21;94;4
27;основ безопасности и защиты Родины;133;9;6;13;26;11;68;131;15;13;15;27;12;49;2
28;основ духовно-нравственной культуры народов России;5;;;;;;5;5;;1;;;1;3;
29;прочих предметов;397;27;18;40;46;54;212;387;40;26;40;47;55;179;10
30;учителя-логопеды;422;32;20;42;65;63;200;420;38;31;48;60;57;186;2
31;учителя-дефектологи;242;36;17;46;39;30;74;239;47;21;45;40;23;63;3
32;из них:                   олигофренопедагог;51;8;2;11;7;6;17;51;9;3;9;10;5;15;
33;тифлопедагог;3;;;1;;;2;3;1;;;;;2;
34;сурдопедагог;7;;1;;1;;5;7;;1;;1;1;4;
35;социальные педагоги;351;31;19;32;54;63;152;341;61;36;46;52;43;103;10
36;педагоги дополнительного образования;22;3;1;4;1;2;11;22;3;2;6;2;2;7;
37;педагоги-психологи;597;86;44;77;86;94;210;582;101;58;92;82;93;156;15
38;воспитатели;1018;62;51;108;176;143;478;1017;122;77;142;175;125;376;1
39;мастера производственного обучения;8;;;;2;;6;8;1;;2;;2;3;
40;тьюторы;136;26;11;18;16;26;39;133;41;17;16;14;17;28;3
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;43;7;6;7;10;4;9;40;9;6;8;8;4;5;3
42;другие;1328;153;84;167;150;165;609;1250;250;104;208;144;127;417;78
43;учебно-вспомогательный персонал;2675;170;125;357;461;480;1082;136;28;15;25;21;11;36;2539
