;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);4057.43;3773.08;3384.09;2732;335;102;120;388;367;2679;194
2;в том числе:       руководящие работники – всего;239.5;228.5;219.75;224;13;2;10;15;14;224;9
3;из них:             директор;63;62;60;60;5;;5;4;4;62;2
4;заместители директора;167;150;147.25;153;5;1;3;7;7;153;7
5;руководитель филиала;6.5;6.5;6.5;8;;;;;;8;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);2301.92;2107.82;1849.08;1368;164;25;102;208;204;1324;144
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);1844.9;1729.38;1535.91;1129;136;17;87;171;168;1091;89
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;492.93;469.81;442.38;365;40;10;25;45;45;360;13
9;русского языка и литературы;235.85;217.51;198.79;123;15;;11;19;18;115;11
10;языка народов России и литературы;0.3;0.3;0.3;;;;;;;;
11;истории, экономики, права, обществознания;119.78;114.65;106.33;75;11;;10;13;13;72;3
12;информатики;44.08;38.99;33.01;29;;;;4;4;25;2
13;физики;54.43;49.51;45.17;33;3;;2;4;4;32;5
14;математики;188.7;174.9;161.88;92;17;;12;21;21;88;12
15;химии;34.99;33.25;29.29;22;5;;3;3;3;24;5
16;географии;55.87;51.94;46.52;40;2;;1;7;7;34;4
17;биологии;51.9;48.06;41.76;29;2;;1;3;3;28;5
18;иностранных языков;178.38;165.78;154.97;98;17;;13;20;19;96;14
19;из них:                         английского языка;175.4;162.8;151.93;92;17;;12;15;15;93;13
20;немецкого языка;2.71;2.71;2.27;4;;;;1;1;3;
21;французского языка;0.27;0.27;0.27;;;;;;;;
22;китайского языка;;;;1;;;;1;1;;
23;физической культуры;107.83;97.41;89.93;72;6;2;1;15;14;67;4
24;труда (технологии);84.78;79.75;70.21;59;4;;2;10;10;54;3
25;музыки и пения;28.9;27.23;22.24;16;2;1;;1;1;16;4
26;изобразительного искусства, черчения;28.57;26.19;22.26;18;3;1;;2;2;19;2
27;основ безопасности и защиты Родины;27.92;25.48;22.1;19;2;;2;2;2;19;1
28;основ духовно-нравственной культуры народов России;5.4;5.18;4.59;;;;;;;;
29;прочих предметов;104.29;103.44;44.18;39;7;3;4;2;2;42;1
30;учителя-логопеды;42.11;35.61;27.61;21;1;1;;2;2;22;6
31;учителя-дефектологи;43.55;40.55;25;19;2;;2;4;4;18;4
32;из них:                      олигофренопедагог;24.05;24.05;14;8;;;;2;2;7;
33;тифлопедагог;;;;;;;;;;;
34;сурдопедагог;1;;;1;;;;1;1;;1
35;социальные педагоги;22.25;19.5;16;13;2;;;1;1;14;2
36;педагоги дополнительного образования;76.74;61.1;53.13;30;5;2;2;7;6;26;4
37;педагоги-психологи;46.5;37.5;29.25;25;4;;4;5;5;23;10
38;воспитатели;168.87;135.18;122.93;105;6;2;4;14;14;96;21
39;мастера производственного обучения;;;;;;;;;;;
40;тьюторы;5;4;1;1;1;1;;;;2;3
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;15.5;14.5;12.5;7;6;2;2;1;1;16;1
42;другие;36.5;30.5;25.75;18;1;;1;3;3;16;4
43;учебно-вспомогательный персонал;212.31;193.81;168.01;146;12;3;3;15;15;132;10
44;иной персонал;1303.7;1242.95;1147.25;994;146;72;5;150;134;999;31
45;из них:             ассистент (помощник);1;1;;;;;;;;1;
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;80.09;74.84;73.84;67;3;1;2;6;6;64;
49;из них воспитатели;66.59;61.34;61.34;50;3;1;2;5;5;56;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;2;2;2;2;;;;;;2;
51;из них учителя;2;2;2;2;;;;;;2;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
