;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);9280;338;215;168;720;827;927;1078;1103;1260;1236;1282;66;46;14
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);9226;334;214;166;718;818;921;1076;1100;1246;1231;1277;66;46;13
3;в том числе (из строки 02) обучались:       очно;9105;331;210;164;705;805;907;1061;1095;1234;1216;1258;65;41;13
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;121;3;4;2;13;13;14;15;5;12;15;19;1;5;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;5842;303;;;424;498;561;696;730;756;871;1003;;;
7;10 лет;836;;88;67;62;61;67;94;96;83;92;107;19;;
8;11 лет;166;2;13;6;15;14;19;13;19;11;13;17;9;15;
9;12 лет;494;29;;;27;36;38;56;79;101;72;31;14;10;1
10;13 лет;1888;;113;93;190;209;236;217;176;295;183;119;24;21;12
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);54;4;1;2;2;9;6;2;3;14;5;5;;;1
12;в том числе по программам с нормативным сроком освоения:       9 лет;27;4;;;1;7;2;1;3;2;3;4;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;5;;;;;;2;;;1;;1;;;1
16;13 лет;22;;1;2;1;2;2;1;;11;2;;;;
17;Из строки 11 – обучались:       в форме семейного образования;52;4;1;2;2;9;6;2;3;14;5;4;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
