;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);8506;5384;4852;1;18;1;2;1564;670;838;3078;1306;;;7406;
2;в том числе:       руководящие работники – всего;542;506;432;1;8;1;;18;5;10;284;29;;;473;
3;из них:             директор;147;144;138;1;6;1;;;;;87;10;;;118;
4;заместители директора;338;307;240;;2;;;10;1;9;162;13;;;305;
5;руководитель филиала;36;33;30;;;;;2;1;;20;6;;;32;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);5572;4604;4360;;10;;2;770;638;38;2779;1272;;;5074;3746.4
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);4392;3739;3585;;8;;1;525;454;18;2427;998;;;3967;2798.8
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1309;965;954;;;;;306;297;4;759;309;;;1306;856.3
9;русского языка и литературы;541;518;510;;1;;;17;14;;342;113;;;536;
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;268;246;235;;;;;8;7;;135;64;;;212;
12;информатики;83;73;59;;;;;8;8;1;38;21;;;52;
13;физики;150;146;134;;1;;;1;1;;84;31;;;102;
