;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
44;иной персонал;7108;807;74;;;;;2783;23;1864;1;1;;;5159;
45;из них:             ассистент (помощник);6;1;;;;;;;;;;;;;6;2
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1128;477;424;;;;;582;497;2;141;160;;;1124;
49;из них воспитатели;928;351;268;;;;;517;440;2;116;147;;;926;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;18;9;9;;;;;3;3;;1;2;;;14;
51;из них учителя;12;9;9;;;;;3;3;;1;2;;;11;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;224;194;177;;;;;26;23;;54;44;;;187;
53;из них учителя - всего;82;72;57;;;;;8;6;;19;22;;;49;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;24;24;13;;;;;;;;3;2;;;14;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;367;287;279;;;;;44;42;1;94;78;;;304;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;22;17;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1154;;;;;;;;;;;;;;;
58;из них директор;317;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;8608;;;;;;;;;;;;;;;
60;из них учителя;6407;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);110;;;;;;;;;;;;;;;
62;из них женщин;106;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;9;;;;;;;;;;;;;;;
64;медицинские сестры;101;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;7826;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;6146;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;5799;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;347;;;;;;;;;;;;;;;
