;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
1;2;3;4;5;6;7;8
№ строки;Наименование показателей;Код государства  по ОКСМ;Всего (сумма граф 5–8);Численность обучающихся во всех классах кроме классов для обучающихся с ограниченными возможностями здоровья, по программам начального об-щего образова-ния (1-4 классы);Численность обучающихся во всех классах кроме классов для обучающихся с ограниченными возможностями здоровья, по программам основного об-щего образова-ния (5–9 классы);Численность обучающихся во всех классах кроме классов для обучающихся с ограниченными возможностями здоровья, по программам среднего общего образования (10–11(12) классы);Численность обучающихся в классах для обучающихся с ограниченными возможностями здоровья
1;Численность обучающихся иностранных граждан - всего;;36012;18297;16578;943;194
2;Афганистан;4;82;38;41;3;
3;Алжир;12;3;2;1;;
4;Американское Самоа;16;1;;1;;
5;Азербайджан;31;2147;1078;987;73;9
6;Австрия;40;2;;2;;
7;Бангладеш;50;1;1;;;
8;Армения;51;4673;2161;2304;194;14
9;Босния и Герцеговина;70;1;1;;;
10;Бразилия;76;1;;1;;
11;Болгария;100;6;3;3;;
12;Беларусь;112;1199;492;612;84;11
13;Камерун;120;1;;1;;
14;Китай;156;34;22;11;1;
15;Конго;178;3;3;;;
16;Куба;192;8;4;4;;
17;Чехия;203;2;1;1;;
18;Эквадор;218;2;2;;;
19;Экваториальная Гвинея;226;1;1;;;
20;Эстония;233;8;7;;1;
21;Франция;250;3;2;;1;
22;Грузия;268;323;152;159;12;
23;Палестина, Государство;275;1;;1;;
24;Германия;276;10;6;4;;
25;Греция;300;11;3;7;1;
26;Гвинея;324;2;2;;;
27;Индия;356;3;3;;;
28;Иран (Исламская Республика);364;10;3;6;1;
29;Ирландия;372;1;1;;;
30;Израиль;376;16;8;7;1;
31;Италия;380;8;2;4;2;
32;Япония;392;2;;2;;
33;Казахстан;398;552;221;308;20;3
34;Иордания;400;1;;;1;
35;Корея, Народно-Демократическая Республика;408;1;;;1;
36;Корея, Республика;410;2;;2;;
37;Киргизия;417;4688;2588;2012;70;18
38;Латвия;428;22;6;12;4;
39;Литва;440;1;1;;;
40;Монголия;496;13;6;5;2;
41;Молдова, Республика;498;1593;663;849;72;9
42;Черногория;499;1;1;;;
43;Нидерланды, Королевство;528;3;1;1;1;
44;Нигерия;566;19;17;1;1;
45;Норвегия;578;2;2;;;
46;Пакистан;586;2;2;;;
47;Польша;616;2;;2;;
48;Сербия;688;5;2;3;;
49;Словакия;703;3;2;1;;
50;Вьетнам;704;75;28;36;11;
51;Испания;724;4;3;1;;
52;Швейцария;756;2;;2;;
53;Сирийская Арабская Республика;760;46;23;23;;
54;Таджикистан;762;13089;7050;5735;210;94
55;Таиланд;764;2;;2;;
56;Турция;792;14;6;6;2;
57;Туркменистан;795;175;79;88;7;1
58;Украина;804;1575;627;890;51;7
59;Египет;818;8;1;7;;
60;Соединенное Королевство Великобритании и Северной Ирландии;826;2;;2;;
61;Соединенные Штаты;840;6;3;3;;
62;Узбекистан;860;5525;2959;2423;115;28
63;Венесуэла, Боливарианская Республика;862;1;1;;;
64;Абхазия;895;13;7;5;1;
65;;;;;;;
66;;;;;;;
67;;;;;;;
68;;;;;;;
69;;;;;;;
70;;;;;;;
71;;;;;;;
72;;;;;;;
73;;;;;;;
74;;;;;;;
75;;;;;;;
76;;;;;;;
77;;;;;;;
78;;;;;;;
79;;;;;;;
80;;;;;;;
81;;;;;;;
82;;;;;;;
83;;;;;;;
84;;;;;;;
85;;;;;;;
86;;;;;;;
87;;;;;;;
88;;;;;;;
89;;;;;;;
90;;;;;;;
91;;;;;;;
92;;;;;;;
93;;;;;;;
94;;;;;;;
95;;;;;;;
96;;;;;;;
97;;;;;;;
98;;;;;;;
99;;;;;;;
100;;;;;;;
101;;;;;;;
102;;;;;;;
103;;;;;;;
104;;;;;;;
105;;;;;;;
106;;;;;;;
107;;;;;;;
108;;;;;;;
109;;;;;;;
110;;;;;;;
111;;;;;;;
112;;;;;;;
113;;;;;;;
114;;;;;;;
115;;;;;;;
116;;;;;;;
117;;;;;;;
118;;;;;;;
119;;;;;;;
120;;;;;;;
121;;;;;;;
122;;;;;;;
123;;;;;;;
124;;;;;;;
125;;;;;;;
126;;;;;;;
127;;;;;;;
128;;;;;;;
129;;;;;;;
130;;;;;;;
