;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);82891;60995;54618;14;470;4;19;12822;5584;4442;31752;14049;240;64;72362;
2;в том числе:       руководящие работники – всего;4149;3963;2963;2;74;;4;120;16;14;1992;828;14;1;3353;
3;из них:             директор;862;852;797;2;44;;1;;;;669;121;2;;741;
4;заместители директора;3268;3048;2048;;27;;2;113;15;14;1257;681;12;;2588;
5;руководитель филиала;14;13;6;;;;;1;;;5;4;;;13;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);59969;53369;50960;12;389;2;13;5725;5364;83;29658;13164;208;63;54111;61560.6
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);51551;46175;44369;11;352;1;11;4780;4553;68;26936;11442;183;62;46260;50563.9
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;16546;13003;12626;;21;;;3283;3190;38;8346;3830;55;23;16440;16095
9;русского языка и литературы;5889;5686;5594;;61;;2;132;127;6;3354;1174;29;8;5754;
10;языка народов России и литературы;17;17;17;;;;;;;;10;4;;;17;
11;истории, экономики, права, обществознания;3108;3024;2919;2;64;;5;54;52;3;1709;628;13;6;2432;
12;информатики;1352;1284;1179;;14;;;58;47;3;695;305;3;1;941;
13;физики;1312;1292;1225;2;21;;;11;7;1;763;223;6;3;1038;
14;математики;4689;4563;4396;1;31;1;2;86;82;5;2567;965;19;3;4412;
15;химии;974;961;913;2;35;;;10;10;;635;151;3;1;917;
16;географии;1285;1261;1213;1;6;;;17;15;1;800;238;5;2;1160;
17;биологии;1337;1308;1274;;27;;1;16;15;;817;237;6;2;1254;
18;иностранных языков;6578;6441;6264;2;42;;1;107;105;1;2988;1816;25;11;6309;
19;из них:                         английского языка;6233;5986;5793;1;39;;;101;98;1;2679;1648;23;11;5966;
20;немецкого языка;172;167;163;;1;;;;;;101;40;1;;167;
21;французского языка;134;130;129;;;;1;;;;84;31;;;128;
22;китайского языка;11;11;9;;;;;;;;4;2;;;10;
23;физической культуры;3672;3215;3054;;6;;;411;389;2;1988;819;6;2;1769;
24;труда (технологии);1963;1716;1530;;7;;;218;173;5;975;444;4;;1391;
25;музыки и пения;1006;802;747;1;8;;;192;177;2;535;218;4;;949;
26;изобразительного искусства, черчения;786;676;626;;3;;;98;86;;367;176;2;;760;
27;основ безопасности и защиты Родины;479;448;378;;3;;;25;22;;229;105;1;;219;
28;основ духовно-нравственной культуры народов России;60;56;51;;1;;;4;3;;14;12;;;55;
29;прочих предметов;498;422;363;;2;;;58;53;1;144;97;2;;443;
30;учителя-логопеды;1547;1496;1440;;1;;;29;24;1;746;309;1;1;1528;1333.5
31;учителя-дефектологи;925;876;839;;1;;;40;38;;356;230;1;;897;816.3
32;из них:                   олигофренопедагог;447;427;412;;;;;19;19;;184;122;;;431;461.9
33;тифлопедагог;21;21;19;;;;;;;;11;2;;;21;24.8
34;сурдопедагог;27;27;27;;;;;;;;20;4;;;27;28.4
35;социальные педагоги;659;594;522;;3;;;48;37;1;212;155;1;;635;580.2
36;педагоги дополнительного образования;550;440;352;;6;;;89;74;1;146;115;4;;413;576.4
37;педагоги-психологи;1275;1223;1143;;19;;2;21;19;;485;271;4;;1231;1087.4
38;воспитатели;1809;1189;1109;;1;;;507;466;5;410;402;4;;1732;1839.7
39;мастера производственного обучения;18;10;9;;;;;7;2;1;2;7;;;2;18
40;тьюторы;241;192;172;;;;;43;31;;18;33;1;;233;236.1
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;173;152;137;;;;;12;11;;37;27;;;154;143.1
42;другие;1221;1022;868;1;6;1;;149;109;6;310;173;9;;1026;1128.5
43;учебно-вспомогательный персонал;3122;1541;433;;7;2;2;975;98;291;60;30;4;;2705;
44;иной персонал;15651;2122;262;;;;;6002;106;4054;42;27;14;;12193;
45;из них:             ассистент (помощник);145;32;6;;;;;83;5;15;;;;;116;124.5
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;531;415;377;;1;;;37;35;;182;97;;;527;
49;из них воспитатели;105;30;29;;;;;8;8;;6;18;;;104;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;18;16;16;;;;;2;2;;14;3;;;16;
51;из них учителя;18;16;16;;;;;2;2;;14;3;;;16;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;467;388;373;;1;;;32;32;;174;73;;;380;
53;из них учителя - всего;312;264;253;;;;;24;24;;135;49;;;254;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;88;66;61;;;;;12;12;;32;15;;;71;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;313;291;246;;;;;16;16;;145;64;;1;246;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;377;305;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;3109;;;;;;;;;;;;;;;
58;из них директор;772;;;;;;;;;;;;;;;
