;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);82891;8409;4826;8718;9343;9778;41817;63102;8080;4816;8495;7506;6608;27597;19789
2;в том числе:       руководящие работники – всего;4149;40;65;194;391;634;2825;3224;133;121;290;353;460;1867;925
3;из них:             директор;862;1;1;24;44;70;722;855;8;8;35;60;93;651;7
4;заместители директора;3268;39;64;169;346;560;2090;2354;125;113;252;292;365;1207;914
5;руководитель филиала;14;;;1;1;3;9;11;;;2;1;2;6;3
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);59969;7293;3836;6800;6822;6449;28769;58807;7755;4569;8026;7000;6026;25431;1162
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);51551;6399;3289;5725;5633;5340;25165;50638;6554;3842;6724;5806;5065;22647;913
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;16546;2348;1215;1827;1569;1621;7966;16249;2312;1336;2022;1662;1566;7351;297
9;русского языка и литературы;5889;699;340;498;525;559;3268;5778;656;379;589;561;571;3022;111
10;языка народов России и литературы;17;2;2;7;3;2;1;17;2;2;7;3;2;1;
11;истории, экономики, права, обществознания;3108;469;203;391;371;274;1400;3035;473;223;448;366;282;1243;73
12;информатики;1352;195;90;168;173;179;547;1319;207;113;196;173;176;454;33
13;физики;1312;112;59;93;104;119;825;1295;119;80;126;118;105;747;17
14;математики;4689;508;241;395;441;438;2666;4610;545;315;483;436;384;2447;79
15;химии;974;89;38;74;72;83;618;960;99;46;98;72;72;573;14
16;географии;1285;90;51;126;95;119;804;1268;101;67;134;116;124;726;17
17;биологии;1337;109;68;119;116;121;804;1320;114;83;150;111;114;748;17
18;иностранных языков;6578;935;524;968;1107;892;2152;6453;948;578;1104;1086;803;1934;125
19;из них:                         английского языка;6233;908;505;932;1065;866;1957;6113;924;545;1063;1044;784;1753;120
20;немецкого языка;172;14;8;18;19;17;96;170;12;18;20;24;11;85;2
21;французского языка;134;8;8;11;15;5;87;133;9;11;12;10;5;86;1
22;китайского языка;11;4;2;3;1;1;;10;3;3;4;;;;1
23;физической культуры;3672;480;224;582;567;426;1393;3614;484;287;682;576;395;1190;58
24;труда (технологии);1963;117;87;165;198;186;1210;1931;184;130;268;228;174;947;32
25;музыки и пения;1006;69;55;103;85;89;605;997;75;63;137;87;87;548;9
26;изобразительного искусства, черчения;786;87;33;97;89;102;378;776;101;52;115;88;93;327;10
27;основ безопасности и защиты Родины;479;37;16;42;49;61;274;472;62;31;79;52;54;194;7
28;основ духовно-нравственной культуры народов России;60;6;4;6;6;10;28;59;8;8;8;5;7;23;1
29;прочих предметов;498;47;39;64;63;59;226;485;64;49;78;66;56;172;13
30;учителя-логопеды;1547;124;114;236;249;223;601;1526;165;128;262;247;208;516;21
31;учителя-дефектологи;925;77;66;136;136;109;401;909;85;71;162;151;106;334;16
32;из них:                   олигофренопедагог;447;36;28;52;55;48;228;444;42;29;68;63;47;195;3
33;тифлопедагог;21;1;;1;2;3;14;20;1;;;2;3;14;1
34;сурдопедагог;27;;;6;3;3;15;27;;;6;4;3;14;
35;социальные педагоги;659;44;35;74;101;100;305;640;80;66;119;104;60;211;19
36;педагоги дополнительного образования;550;77;56;74;65;56;222;534;85;67;104;58;40;180;16
37;педагоги-психологи;1275;157;82;177;180;209;470;1234;208;103;218;177;195;333;41
38;воспитатели;1809;222;83;162;236;209;897;1769;276;133;204;262;203;691;40
39;мастера производственного обучения;18;;1;1;2;3;11;18;5;1;1;3;3;5;
40;тьюторы;241;38;18;34;28;24;99;226;70;23;29;15;15;74;15
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;173;41;18;33;28;22;31;169;47;24;29;29;17;23;4
42;другие;1221;114;74;148;164;154;567;1144;180;111;174;148;114;417;77
43;учебно-вспомогательный персонал;3122;171;165;331;470;478;1507;597;94;72;101;97;54;179;2525
44;иной персонал;15651;905;760;1393;1660;2217;8716;474;98;54;78;56;68;120;15177
45;из них:             ассистент (помощник);145;16;4;15;12;34;64;5;1;2;;;;2;140
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;531;29;26;60;107;101;208;507;43;35;54;101;104;170;24
49;из них воспитатели;105;4;2;4;41;38;16;105;8;3;7;39;40;8;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;18;;;1;;3;14;18;;;2;1;1;14;
51;из них учителя;18;;;1;;3;14;18;;;2;1;1;14;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
