;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);9716.06;9374.21;8985.26;6818;957;301;429;933;902;6842;387
2;в том числе:       руководящие работники – всего;550.28;546.28;538.08;478;46;2;31;56;56;464;7
3;из них:             директор;140.5;140.5;139.5;140;12;;7;11;11;142;
4;заместители директора;388.83;383.83;373.58;313;33;2;23;42;42;307;7
5;руководитель филиала;16.25;16.25;16.25;14;1;;1;2;2;13;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);6344.31;6102.26;5819.95;3957;651;145;373;588;569;4055;303
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);5243.89;5078.72;4865.1;3316;501;105;284;411;395;3409;219
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1204.7;1179.78;1148.25;890;90;41;36;87;84;898;23
9;русского языка и литературы;650.67;628.39;597.89;365;68;6;38;36;34;393;38
10;языка народов России и литературы;230.49;224.55;219.57;174;20;2;16;22;20;170;7
11;истории, экономики, права, обществознания;345;337.43;322.32;235;31;;30;26;24;238;9
12;информатики;112.2;107.23;94.56;77;10;;6;7;7;80;11
13;физики;138.6;132.25;124.39;92;20;1;13;15;15;98;13
14;математики;520.62;505.15;489.03;287;69;3;42;35;35;321;31
15;химии;95.82;92.2;86.18;84;15;3;12;9;9;89;4
16;географии;140.87;135.76;129.4;117;12;1;10;21;21;110;3
17;биологии;146.51;144.51;139.42;92;17;;12;12;12;98;7
18;иностранных языков;432.86;416.56;388.31;299;35;3;28;41;38;293;36
19;из них:                         английского языка;425.94;400.86;378.6;288;33;3;25;38;35;285;36
20;немецкого языка;6.72;6.34;6.01;6;;;;;;7;
21;французского языка;;;;;;;;;;;
22;китайского языка;0.2;0.2;0.2;;;;;;;;
23;физической культуры;298.25;291.35;281.88;239;49;27;12;49;47;237;10
24;труда (технологии);197.17;187.27;175.3;144;22;8;11;23;23;143;12
25;музыки и пения;69.74;65.21;60.94;56;14;2;7;11;10;58;8
26;изобразительного искусства, черчения;48.63;47.93;45.48;39;7;3;3;7;7;36;1
27;основ безопасности и защиты Родины;50.07;48.87;45.17;23;11;3;4;4;4;32;1
28;основ духовно-нравственной культуры народов России;15.39;15.19;12.83;1;2;1;;;;2;4
