;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);23969.68;22973.31;22122.65;15920;1759;219;392;1945;1884;15734;416
2;в том числе:       руководящие работники – всего;1148.11;1112.36;1104.86;955;82;1;17;80;76;965;8
3;из них:             директор;255.44;245.94;245.94;245;15;;4;14;12;252;
4;заместители директора;724.53;692.78;684.24;560;43;;10;49;47;557;6
5;руководитель филиала;74.14;72.64;69.64;62;5;1;2;6;5;64;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);14994.42;14375.64;13844.13;9791;1013;66;350;1137;1111;9654;231
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);11719.81;11362.05;11024.72;8008;758;50;285;857;838;7920;119
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3026.45;2959.15;2906.68;2388;177;22;49;197;192;2376;13
9;русского языка и литературы;1590.91;1541.08;1507.29;1008;110;3;44;113;110;1001;19
10;языка народов России и литературы;3.7;3.7;3.7;;;;;1;1;;
11;истории, экономики, права, обществознания;787.76;768.84;751.15;542;57;2;25;56;55;551;3
12;информатики;328.1;313.65;297.17;231;26;;8;37;37;216;8
13;физики;370.22;355.48;340.6;248;20;1;8;25;24;240;12
14;математики;1329.61;1282.28;1246.64;814;77;1;36;97;94;797;17
15;химии;246.75;233.06;223.2;190;16;;6;12;12;193;2
16;географии;354.28;344.49;335.49;261;15;1;5;25;23;249;2
17;биологии;372.85;359.55;346;242;20;2;10;29;29;232;
18;иностранных языков;1249.92;1210.16;1172.59;844;96;;36;102;100;837;8
19;из них:                         английского языка;1041.27;1008.72;973.22;674;88;;35;84;83;677;6
20;немецкого языка;163.15;155.34;150.7;139;4;;1;6;6;136;2
21;французского языка;21.27;20.27;19.27;24;2;;;6;6;19;
22;китайского языка;0.06;0.06;0.06;;;;;;;;
23;физической культуры;716.57;693.32;674.23;531;52;12;14;74;73;512;6
24;труда (технологии);488.7;475.92;459.52;294;23;1;8;27;26;298;9
25;музыки и пения;205.74;198.97;182.82;129;20;3;9;16;16;131;5
26;изобразительного искусства, черчения;175.81;169.22;164.46;135;14;;5;17;17;130;3
27;основ безопасности и защиты Родины;149.09;138.34;133.34;100;21;2;11;21;21;101;10
28;основ духовно-нравственной культуры народов России;33.22;32.59;29.93;1;1;;;;;2;1
29;прочих предметов;290.13;282.25;249.91;50;13;;11;8;8;54;1
30;учителя-логопеды;238.35;199.4;182.03;107;16;;7;14;14;108;19
31;учителя-дефектологи;224.99;185.15;163.64;90;15;;7;12;11;92;16
32;из них:                      олигофренопедагог;92.48;71.18;64.23;41;5;;3;5;5;41;2
33;тифлопедагог;;;;4;;;;1;1;4;
34;сурдопедагог;10.25;8.9;8.9;8;;;;1;1;7;
35;социальные педагоги;145.56;135.01;130.51;74;10;;3;11;11;74;9
36;педагоги дополнительного образования;371.01;338.84;289.13;79;25;2;3;15;13;84;7
37;педагоги-психологи;426.83;389.75;377.91;218;38;;13;31;31;222;23
38;воспитатели;1157.05;1103.51;1049.9;862;87;10;21;111;107;824;16
39;мастера производственного обучения;12.74;10.36;10.36;5;;;;;;5;1
40;тьюторы;143.85;134.9;131.5;112;16;;2;31;31;92;4
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;104.55;95.8;86.3;26;13;1;4;6;6;38;2
42;другие;449.68;420.87;398.13;210;35;3;5;49;49;195;15
43;учебно-вспомогательный персонал;860.44;820.28;805.98;617;102;13;9;90;89;632;14
44;иной персонал;6966.71;6665.03;6367.68;4557;562;139;16;638;608;4483;163
45;из них:             ассистент (помощник);14.8;13.3;13.3;10;2;;1;2;2;10;
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;0.1;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;762.53;735.52;729.42;634;43;5;11;64;61;621;5
