;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
31;учителя-дефектологи;92;91;90;;1;;;1;1;;22;23;;;90;83
32;из них:                   олигофренопедагог;41;41;40;;1;;;;;;11;13;;;40;34.6
33;тифлопедагог;4;4;4;;;;;;;;3;1;;;4;4
34;сурдопедагог;7;7;7;;;;;;;;3;2;;;7;2
35;социальные педагоги;74;69;63;;;;;5;3;;18;9;;;71;56.2
36;педагоги дополнительного образования;84;72;66;;;;;11;8;;18;14;;;52;66.9
37;педагоги-психологи;222;216;209;;1;;;6;5;;39;42;;;217;176.2
38;воспитатели;824;577;555;;;;;232;202;10;264;287;;;805;690.4
39;мастера производственного обучения;5;4;4;;;;;1;;;1;;;;;2
40;тьюторы;92;88;88;;;;;4;4;;2;18;;;91;80
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;38;32;31;;;;;5;2;;4;5;;;34;29.5
42;другие;195;169;161;;;;;24;22;;64;30;1;;144;143.8
43;учебно-вспомогательный персонал;632;173;74;;;;;280;29;94;2;3;1;;581;
44;иной персонал;4483;607;109;;;;;1790;18;1578;6;6;;;3266;
45;из них:             ассистент (помощник);10;2;1;;;;;6;;1;;;;;10;4.8
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;621;441;427;;;;;165;146;10;212;206;;;616;
49;из них воспитатели;515;339;327;;;;;155;137;10;166;185;;;513;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;19;19;19;;;;;;;;9;4;;;8;
51;из них учителя;18;18;18;;;;;;;;9;4;;;8;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;372;370;369;;1;;;1;1;;75;66;;;323;
53;из них учителя - всего;248;238;238;;1;;;;;;65;46;;;211;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;79;79;79;;;;;;;;23;19;;;69;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;639;593;582;;;;;16;15;;253;135;;;452;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;58;58;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;824;;;;;;;;;;;;;;;
58;из них директор;234;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;8594;;;;;;;;;;;;;;;
60;из них учителя;6899;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);46;;;;;;;;;;;;;;;
62;из них женщин;36;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;6;;;;;;;;;;;;;;;
64;медицинские сестры;40;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;7204;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;5922;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;5634;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;288;;;;;;;;;;;;;;;
