;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);82481.81;77441.11;74230.46;50434;6335;1567;2609;6810;6376;49959;2071
2;в том числе:       руководящие работники – всего;4419.18;4254.33;4180.81;3753;310;11;209;336;325;3739;86
3;из них:             директор;1128;1111;1106.5;1083;52;2;34;61;59;1110;13
4;заместители директора;3079.18;2883.83;2796.8;2461;215;8;147;235;226;2480;61
5;руководитель филиала;19.7;17.7;16.7;14;1;;1;1;1;16;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);55825.06;52941.16;50628.7;32219;4105;789;2188;4133;3896;32219;952
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);45934.75;44200.96;42439.42;27957;3130;589;1679;3327;3137;27752;422
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;11817.26;11480.73;11210.88;8519;815;279;336;863;823;8397;29
9;русского языка и литературы;5495.91;5319.91;5123.9;3370;344;41;196;381;358;3345;60
10;языка народов России и литературы;14.48;13.88;12.79;10;;;;3;3;7;
11;истории, экономики, права, обществознания;2793.04;2695.46;2581.97;1736;218;15;136;210;202;1745;10
12;информатики;1038.91;998;936.57;710;79;10;54;103;96;683;21
13;физики;1323.36;1269.78;1202.49;912;110;8;70;123;118;900;36
14;математики;4610.74;4451.13;4274.01;2640;331;26;200;306;289;2666;73
15;химии;861.2;832.5;782.01;642;74;2;50;79;75;642;19
16;географии;1280.18;1237.12;1180.72;832;89;11;47;95;94;825;6
17;биологии;1299.9;1253.36;1194.98;854;91;6;64;100;91;831;10
18;иностранных языков;4484.51;4303.35;4146.3;3000;317;35;201;376;351;2932;55
19;из них:                         английского языка;4036.42;3842.07;3666.45;2664;280;32;174;318;297;2644;45
20;немецкого языка;331.14;322.65;313.04;265;15;1;8;24;22;254;8
21;французского языка;32.22;31.33;30.33;31;1;;1;4;4;28;
22;китайского языка;;;;;;;;;;;
23;физической культуры;2662.05;2564.02;2471.64;1859;232;63;111;250;239;1843;14
24;труда (технологии);1759.29;1699.25;1627.83;1066;93;21;47;97;93;1068;13
25;музыки и пения;810.37;771.01;725;553;83;23;42;85;74;552;16
26;изобразительного искусства, черчения;598.64;575.42;547.78;433;57;10;30;74;69;401;4
27;основ безопасности и защиты Родины;584.68;554.76;524.51;388;61;8;29;60;55;398;18
28;основ духовно-нравственной культуры народов России;177.59;170.25;154.96;17;22;5;10;1;;60;1
29;прочих предметов;4322.64;4011.03;3741.08;416;114;26;56;121;107;457;37
30;учителя-логопеды;661.26;560.78;524.24;348;70;6;49;48;44;364;61
31;учителя-дефектологи;460.93;368.39;339.48;150;46;7;25;24;21;183;62
32;из них:                      олигофренопедагог;71.85;56.3;54.55;32;10;3;4;5;5;42;5
33;тифлопедагог;6.75;6.5;6.5;3;;;;;;4;1
34;сурдопедагог;52.95;51.95;50.95;28;4;;1;3;3;27;1
35;социальные педагоги;608.73;546.06;520.37;384;67;13;35;63;61;378;48
36;педагоги дополнительного образования;1953.79;1759.71;1597.75;419;89;16;40;108;90;378;27
37;педагоги-психологи;1401.07;1211.95;1158.11;821;183;23;108;139;135;874;117
38;воспитатели;1509.73;1376.45;1346.22;935;99;42;30;118;112;906;73
39;мастера производственного обучения;4.25;3.5;3.5;4;;;;;;;
40;тьюторы;536.84;400.74;372.19;215;78;22;34;30;30;269;87
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;494.38;466.12;434.62;75;132;17;84;15;15;281;5
42;другие;2259.33;2046.5;1892.8;911;211;54;104;261;251;834;50
43;учебно-вспомогательный персонал;3199.82;2991.1;2817.13;2076;301;81;108;344;330;1946;87
44;иной персонал;19037.75;17254.52;16603.82;12386;1619;686;104;1997;1825;12055;946
45;из них:             ассистент (помощник);21.53;14.5;14.5;7;3;;1;2;1;7;3
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;366.74;347.19;341.64;297;35;20;8;43;43;309;5
49;из них воспитатели;295.59;282.54;276.74;261;32;20;7;39;39;276;4
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;90.31;89.62;86.65;39;2;;1;1;1;87;
51;из них учителя;87.38;87.38;84.15;38;2;;1;;;85;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
