;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
;;18559;43;;43;;;;;;;15;;2;;
;;18560;15;;15;;;;;;;2;1;;;
;;18590;1;;;1;;;;;;;;;;
;;18783;11;;11;;;;;;;;;;;
;;18809;12;;;12;;;;4;;;;;;
;;18874;147;40;107;;;;;;;47;13;7;3;
;;18880;75;6;51;18;;;;;;35;1;9;;
;;19149;104;23;74;7;;;;4;;19;;4;;
;;19203;2235;167;1504;388;111;47;18;232;24;9;;6;;4
;;19205;329;41;173;80;35;;;19;;3;;;;1
;;19213;2;;2;;;;;;;;;;;
;;19258;10;;10;;;;;6;;10;10;;;
;;19441;7;;7;;;;;7;;7;4;3;;
;;19460;288;;288;;;;;195;;;;;1;
;;19520;39;;20;19;;;;30;;1;;1;;
;;19522;5;;3;2;;;;4;;;;;;
;;19525;59;16;16;27;;;;58;;7;;;;
;;19601;831;71;409;351;;;;710;;41;4;12;;1
;;19727;187;50;125;12;;;;77;;18;;4;;2
;;19756;35;;;35;;;;;;;;;;
;;19798;8;8;;;;;;;;;;;;
;;19806;84;;74;10;;;;1;;1;;;;
;;19832;50;;50;;;;;2;;;;;1;
;;19834;1;;;1;;;;;;;;;;
;;19861;220;5;184;31;;;;2;;1;;;1;1
;;19906;51;13;38;;;;;;;;;;;
;;19962;27;;27;;;;;12;;;;;;
;;19966;13;4;9;;;;;;;;;;;
;;20002;45;;45;;;;;23;;;;;;
;;20004;62;3;10;49;;;;20;;;;;;
;;20032;41;;27;14;;;;21;;3;;;4;
;;20034;22;;22;;;;;10;;;;;3;
;;21299;1219;36;961;222;;;;725;;5;;4;4;1
;;23369;95;38;8;49;;;;21;;1;;1;;
;;24031;18;;10;2;6;;;18;;2;;;;
;;24232;507;79;357;71;;;;183;;;;;;
;;24234;291;;208;83;;;;264;;;;;1;
;;24236;165;11;86;68;;;;116;;2;;2;2;2
;;26341;312;;287;25;;;;258;;1;;;3;
;;26353;308;25;207;71;5;;;266;5;1;;1;2;1
;;26405;22;;22;;;;;19;;;;;;
;;26409;158;;137;21;;;;109;;;;;3;
;;26527;120;26;73;18;3;;;72;;8;2;;;1
;;26804;25;;25;;;;;25;;;;;;
;;27238;7;7;;;;;;2;;;;;;
;;27530;156;9;121;26;;;;50;;;;;3;
;;27534;81;;;81;;;;42;;;;;;
;;99999;3303;143;2487;427;178;68;;1662;4;103;14;18;5;8
