;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);27794.45;26363.51;25216.77;18198;2041;453;673;2394;2315;17845;626
2;в том числе:       руководящие работники – всего;1925.6;1837.45;1795.8;1740;166;8;94;211;204;1699;46
3;из них:             директор;373.2;358.2;353.7;356;19;;9;28;27;355;10
4;заместители директора;1441.65;1362.5;1324.85;1270;134;8;77;160;154;1230;34
5;руководитель филиала;8.75;8.5;8.5;10;1;;1;2;2;9;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);16523.85;15663.45;14937.42;9668;1090;169;522;1251;1212;9497;381
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);12688.66;12167.81;11638.04;8167;806;107;406;1002;973;7946;175
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3230.25;3152.23;3052.44;2624;218;62;74;257;252;2577;14
9;русского языка и литературы;1562.48;1520.48;1463.67;928;95;3;52;102;101;911;29
10;языка народов России и литературы;55.79;55.29;53.74;19;2;1;;3;3;20;
11;истории, экономики, права, обществознания;811.1;789.35;754.77;503;46;3;29;62;57;487;10
12;информатики;291.79;275;260.24;194;24;;14;36;34;178;6
13;физики;391.62;372.95;352.3;252;36;;31;42;39;243;14
14;математики;1298.5;1252.43;1198.9;727;86;;55;100;97;708;22
