;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);12243;7832;7079;;40;;;1925;805;789;2251;2630;;4;10167;
2;в том числе:       руководящие работники – всего;658;627;490;;7;;;22;1;6;62;29;;;549;
3;из них:             директор;117;117;110;;1;;;;;;18;5;;;94;
4;заместители директора;504;487;370;;6;;;10;1;4;40;18;;;420;
5;руководитель филиала;;;;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);7496;6707;6504;;33;;;775;698;8;2188;2596;;4;6415;4323
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);5533;5127;5021;;29;;;398;379;5;1898;2046;;4;4654;3189
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1600;1353;1334;;2;;;247;245;;531;609;;;1591;1072
9;русского языка и литературы;634;633;630;;8;;;1;1;;261;210;;;615;
10;языка народов России и литературы;35;30;30;;;;;5;5;;12;8;;;32;
11;истории, экономики, права, обществознания;336;335;332;;5;;;1;1;;143;107;;;238;
12;информатики;185;179;172;;;;;6;2;;65;69;;;117;
13;физики;158;158;154;;3;;;;;;67;58;;1;100;
14;математики;520;520;511;;2;;;;;;172;184;;;458;
15;химии;104;104;102;;1;;;;;;45;36;;;94;
16;географии;131;129;126;;;;;2;2;;62;41;;1;110;
17;биологии;151;151;149;;2;;;;;;64;50;;;137;
18;иностранных языков;670;665;646;;5;;;3;3;;170;294;;1;618;
19;из них:                         английского языка;631;626;607;;5;;;3;3;;157;280;;1;579;
20;немецкого языка;29;29;29;;;;;;;;11;10;;;29;
21;французского языка;8;8;8;;;;;;;;1;3;;;8;
22;китайского языка;2;2;2;;;;;;;;;;;;1;
23;физической культуры;453;402;392;;;;;50;50;1;144;187;;1;172;
24;труда (технологии);241;205;195;;1;;;34;31;1;76;86;;;122;
25;музыки и пения;105;85;80;;;;;19;17;1;33;38;;;93;
26;изобразительного искусства, черчения;78;68;67;;;;;9;7;1;26;27;;;74;
27;основ безопасности и защиты Родины;51;48;45;;;;;3;3;;12;20;;;6;
28;основ духовно-нравственной культуры народов России;1;1;1;;;;;;;;;1;;;1;
29;прочих предметов;80;61;55;;;;;18;12;1;15;21;;;76;
30;учителя-логопеды;187;185;181;;;;;2;2;;43;51;;;185;129.5
31;учителя-дефектологи;86;83;83;;;;;3;2;;8;16;;;86;55
32;из них:                   олигофренопедагог;10;10;10;;;;;;;;3;;;;10;3
33;тифлопедагог;1;1;1;;;;;;;;1;;;;1;1
34;сурдопедагог;1;1;1;;;;;;;;;;;;1;
35;социальные педагоги;180;155;141;;1;;;25;22;;37;63;;;170;117
36;педагоги дополнительного образования;168;121;105;;;;;45;33;2;42;38;;;113;121
37;педагоги-психологи;288;279;270;;2;;;9;6;;51;75;;;276;180
38;воспитатели;588;378;368;;;;;210;195;;49;222;;;549;329
39;мастера производственного обучения;4;2;1;;;;;2;;;;;;;;
40;тьюторы;93;72;69;;1;;;20;13;;3;10;;;88;58
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;16;12;8;;;;;4;4;;;4;;;15;9
42;другие;353;293;257;;;;;57;42;1;57;71;;;279;222
43;учебно-вспомогательный персонал;910;203;39;;;;;387;42;137;1;;;;749;
44;иной персонал;3179;295;46;;;;;741;64;638;;5;;;2454;
45;из них:             ассистент (помощник);9;;;;;;;5;1;;;;;;9;3
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;166;92;87;;;;;63;58;;11;70;;;164;
49;из них воспитатели;139;75;69;;;;;59;55;;9;61;;;138;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;21;19;19;;;;;2;2;;2;11;;;16;
51;из них учителя;21;19;19;;;;;2;2;;2;11;;;16;
