;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);19302.24;18771.14;17751.93;12140;2014;74;147;1911;1811;12243;200
2;в том числе:       руководящие работники – всего;879.85;855.6;835.1;647;133;5;8;111;110;658;14
3;из них:             директор;127;118.5;117.5;121;16;;;20;20;117;7
4;заместители директора;689.35;677.1;652.1;505;93;5;8;87;86;504;4
5;руководитель филиала;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12510.98;12218.28;11523.92;7317;1222;46;133;1063;1028;7496;67
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);8993.16;8916.27;8397.9;5471;771;24;91;728;704;5533;3
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2453.48;2437.25;2323.84;1604;182;15;21;187;175;1600;
9;русского языка и литературы;972.26;969.54;909.97;636;89;;15;95;95;634;
10;языка народов России и литературы;51.34;49.34;45.48;28;6;;1;3;3;35;
11;истории, экономики, права, обществознания;525.84;525.84;495.18;332;48;;5;45;44;336;
12;информатики;268.99;266.46;250.67;177;31;1;4;26;23;185;
13;физики;252.29;248.84;232.03;154;30;;2;25;23;158;
14;математики;841.39;837.39;787.51;506;89;2;10;78;77;520;2
15;химии;157.78;154.26;141.22;95;20;1;3;13;13;104;
16;географии;215.32;212.82;202.99;133;12;;1;14;12;131;
17;биологии;235.69;231.69;214.93;151;26;;2;27;26;151;
18;иностранных языков;933.28;931.28;894.46;657;101;;19;80;80;670;
19;из них:                         английского языка;878.39;875.16;841.34;615;91;;19;73;72;631;
20;немецкого языка;37.44;37.44;35.27;32;3;;;5;5;29;
21;французского языка;9.36;9.36;8.64;9;;;;;;8;
22;китайского языка;5.05;5.05;4.94;;2;;;;;2;
23;физической культуры;592.58;591.48;559.61;455;47;4;2;50;48;453;
24;труда (технологии);373.74;371.07;351.06;230;28;;1;21;21;241;
25;музыки и пения;152.26;150.26;141.6;102;20;1;2;18;18;105;1
26;изобразительного искусства, черчения;122.2;120.2;112.17;78;12;;1;12;12;78;
27;основ безопасности и защиты Родины;66.76;66.76;62.09;45;12;;1;7;7;51;
28;основ духовно-нравственной культуры народов России;15.53;15.53;13.32;;1;;;;;1;
29;прочих предметов;762.43;736.26;659.77;88;17;;1;27;27;80;
30;учителя-логопеды;345.53;302;286;180;33;1;3;27;26;187;17
31;учителя-дефектологи;195.15;172.75;167.65;55;39;1;3;9;9;86;3
32;из них:                      олигофренопедагог;17.8;17.8;17.8;5;6;;;1;1;10;
33;тифлопедагог;1;1;1;1;;;;;;1;
34;сурдопедагог;1;1;1;;1;;;;;1;
35;социальные педагоги;238;227.4;219.65;183;30;2;1;29;29;180;5
36;педагоги дополнительного образования;554.16;539.63;488.14;169;47;1;4;44;41;168;5
37;педагоги-психологи;480.78;441.93;421.18;257;94;1;9;62;62;288;15
38;воспитатели;796.02;757.28;727.73;594;69;13;8;75;70;588;3
39;мастера производственного обучения;19.7;15.67;14.67;5;;;;1;1;4;
