;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);49672.64;47941.45;46638.78;28493;3571;259;326;3701;3553;28363;1275
2;в том числе:       руководящие работники – всего;3277.12;3180.93;3146.38;2661;238;2;9;341;332;2546;54
3;из них:             директор;640.72;632.33;628.83;621;39;;3;42;40;632;6
4;заместители директора;2387.3;2306.49;2276.19;1860;175;2;6;273;263;1751;42
5;руководитель филиала;6.5;6.5;6.5;5;1;;;;;6;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);37690.3;36680.25;35810.34;19839;2551;235;301;2629;2538;19779;831
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);32654.23;32191.84;31544.29;17512;2088;206;262;2261;2188;17318;439
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;8170.68;8147.65;8096.01;5572;484;110;52;604;593;5421;40
9;русского языка и литературы;3907.55;3877.64;3815.01;1999;224;12;29;261;252;1974;43
10;языка народов России и литературы;20.76;20.76;19.64;1;1;;;;;2;
11;истории, экономики, права, обществознания;1999.04;1981.13;1946.75;1072;162;3;26;146;140;1092;22
12;информатики;920.88;906.26;885.07;525;61;7;3;76;73;515;25
13;физики;877.23;860.75;822.03;482;68;1;10;77;71;471;25
14;математики;3278.97;3242.26;3189.23;1538;219;7;35;218;209;1551;68
15;химии;583.07;576.91;543.75;325;61;2;4;50;48;338;9
16;географии;896.3;889.42;871.11;517;67;;18;76;71;508;6
17;биологии;927.9;921.97;897.75;562;59;;14;60;57;558;7
18;иностранных языков;3084.33;3038;2987.05;1701;219;5;39;249;243;1672;64
19;из них:                         английского языка;2888.9;2845.22;2795.67;1557;208;5;37;207;201;1569;52
20;немецкого языка;124.96;122.21;118.24;104;3;;;20;19;79;2
21;французского языка;30.77;29.94;29.68;29;;;;6;6;22;1
22;китайского языка;1.97;1.97;1.97;1;;;;;;1;
23;физической культуры;2110.78;2098.54;2050.85;1279;168;39;15;165;158;1276;11
24;труда (технологии);1410.5;1390.36;1359.12;786;95;2;5;99;97;785;22
25;музыки и пения;608.3;601.13;564.89;326;53;8;4;57;56;322;8
26;изобразительного искусства, черчения;446.48;438.69;425.86;270;46;7;2;43;41;274;5
27;основ безопасности и защиты Родины;319.19;317.43;311.54;150;28;;2;20;20;152;4
28;основ духовно-нравственной культуры народов России;100.67;100.5;100.05;4;3;;;;;7;1
29;прочих предметов;2991.6;2782.44;2658.58;403;70;3;4;60;59;400;79
30;учителя-логопеды;422.78;361.1;346.44;186;44;;5;13;13;222;39
31;учителя-дефектологи;233.95;209.51;202.71;67;22;;2;4;4;95;24
32;из них:                      олигофренопедагог;71.89;69.3;68.8;12;2;;;;;25;2
33;тифлопедагог;14.2;12.2;12.2;7;1;;;1;1;8;2
34;сурдопедагог;5;3.9;3.9;1;2;;;;;3;2
35;социальные педагоги;381.2;355.65;350.65;187;46;1;4;39;37;201;20
36;педагоги дополнительного образования;743.46;660.99;576.89;195;68;7;5;57;57;205;50
37;педагоги-психологи;592.43;506.83;486.13;336;64;2;15;45;41;360;74
38;воспитатели;1605.09;1449.05;1405.71;1021;105;7;2;135;128;983;112
39;мастера производственного обучения;6;5;5;2;;;;;;3;1
40;тьюторы;39.3;29.7;26.95;9;5;;;;;16;8
