;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);28363;1932;1136;2218;2767;2924;17386;21845;2220;1346;2388;2300;1969;11622;6518
2;в том числе:       руководящие работники – всего;2546;23;32;108;203;311;1869;2033;61;70;154;206;233;1309;513
3;из них:             директор;632;;1;14;37;46;534;623;4;10;27;53;58;471;9
4;заместители директора;1751;22;29;83;155;241;1221;1346;52;55;114;146;163;816;405
5;руководитель филиала;6;;;;;2;4;4;;;;;2;2;2
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);19779;1679;940;1704;1988;1950;11518;19471;2085;1247;2182;2044;1715;10198;308
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);17318;1449;820;1472;1675;1620;10282;17121;1699;1054;1853;1722;1456;9337;197
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;5421;458;314;430;441;421;3357;5367;483;348;506;472;385;3173;54
9;русского языка и литературы;1974;143;82;127;161;173;1288;1962;160;108;178;169;157;1190;12
10;языка народов России и литературы;2;1;;;;;1;2;1;;;;;1;
11;истории, экономики, права, обществознания;1092;96;61;117;127;117;574;1074;119;79;153;120;104;499;18
12;информатики;515;45;23;51;66;77;253;512;61;32;67;78;56;218;3
13;физики;471;31;15;38;36;37;314;467;38;27;54;36;31;281;4
14;математики;1551;101;59;97;151;128;1015;1534;129;89;145;151;93;927;17
15;химии;338;17;10;24;17;27;243;334;22;14;32;17;24;225;4
16;географии;508;37;22;45;43;47;314;501;41;32;51;46;46;285;7
17;биологии;558;45;19;64;53;44;333;554;55;28;70;54;43;304;4
18;иностранных языков;1672;183;82;203;226;241;737;1653;199;100;241;231;216;666;19
19;из них:                         английского языка;1569;180;81;200;221;234;653;1550;196;98;235;224;213;584;19
20;немецкого языка;79;2;;2;4;5;66;79;2;1;3;6;3;64;
21;французского языка;22;1;;1;1;2;17;22;1;;3;1;;17;
22;китайского языка;1;;1;;;;;1;;1;;;;;
23;физической культуры;1276;159;65;127;177;138;610;1256;184;77;155;164;145;531;20
24;труда (технологии);785;32;14;58;73;70;538;777;76;48;84;73;70;426;8
25;музыки и пения;322;31;17;27;26;24;197;313;33;22;36;20;28;174;9
26;изобразительного искусства, черчения;274;24;11;20;26;24;169;269;36;11;29;27;16;150;5
27;основ безопасности и защиты Родины;152;11;5;11;10;19;96;151;26;14;10;21;11;69;1
28;основ духовно-нравственной культуры народов России;7;;;1;1;;5;7;;;2;1;;4;
29;прочих предметов;400;35;21;32;41;33;238;388;36;25;40;42;31;214;12
30;учителя-логопеды;222;17;10;24;33;38;100;219;18;15;33;32;32;89;3
31;учителя-дефектологи;95;7;3;16;15;8;46;94;6;8;18;11;8;43;1
32;из них:                   олигофренопедагог;25;;;3;5;2;15;25;;1;4;3;3;14;
33;тифлопедагог;8;1;;;1;;6;8;1;;;1;;6;
34;сурдопедагог;3;;;;;;3;3;;;;;;3;
35;социальные педагоги;201;20;4;13;27;37;100;187;36;17;27;27;19;61;14
36;педагоги дополнительного образования;205;36;13;21;19;20;96;189;52;18;30;16;13;60;16
37;педагоги-психологи;360;40;20;34;49;51;166;341;59;26;47;63;44;102;19
38;воспитатели;983;59;38;75;114;128;569;970;128;70;111;135;111;415;13
39;мастера производственного обучения;3;1;2;;;;;2;1;1;;;;;1
40;тьюторы;16;;1;3;2;3;7;16;6;;5;1;1;3;
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;74;13;10;16;16;7;12;67;21;10;14;10;5;7;7
42;другие;302;37;19;30;38;38;140;265;59;28;44;27;26;81;37
43;учебно-вспомогательный персонал;1799;110;55;138;211;254;1031;206;45;17;32;27;14;71;1593
44;иной персонал;4239;120;109;268;365;409;2968;135;29;12;20;23;7;44;4104
45;из них:             ассистент (помощник);5;;;1;;;4;1;1;;;;;;4
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;475;33;20;50;77;85;210;469;67;42;62;75;72;151;6
49;из них воспитатели;435;28;20;49;72;77;189;432;62;41;58;72;63;136;3
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;126;1;10;2;10;18;85;126;3;12;5;11;19;76;
51;из них учителя;117;1;9;2;10;15;80;117;3;10;4;10;17;73;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
