;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);8059;438;67;64;663;764;846;965;1001;1050;1018;1095;36;52;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);8054;438;67;64;663;763;846;962;1001;1050;1018;1094;36;52;
3;в том числе (из строки 02) обучались:       очно;8054;438;67;64;663;763;846;962;1001;1050;1018;1094;36;52;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;6562;409;;;540;606;686;778;806;855;856;1026;;;
7;10 лет;166;;;10;23;24;12;16;34;24;23;;;;
8;11 лет;113;2;2;;8;8;6;6;9;6;9;7;9;41;
9;12 лет;636;27;;;41;73;62;102;90;88;74;46;25;8;
10;13 лет;577;;65;54;51;52;80;60;62;77;56;15;2;3;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);5;;;;;1;;3;;;;1;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;5;;;;;1;;3;;;;1;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;5;;;;;1;;3;;;;1;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
