;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;3;;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;550;;;;;;;;;;;;;;;
58;из них директор;127;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;5778;;;;;;;;;;;;;;;
60;из них учителя;4472;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);101;;;;;;;;;;;;;;;
62;из них женщин;90;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;12;;;;;;;;;;;;;;;
64;медицинские сестры;89;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;3563;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3621;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3602;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;19;;;;;;;;;;;;;;;
