;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);61498.1;58901.02;56889.4;37734;5916;1323;1939;5593;5415;38057;2178
2;в том числе:       руководящие работники – всего;3264.25;3178.65;3165.65;2869;289;5;159;279;271;2893;81
3;из них:             директор;768.5;760.5;760.5;756;43;;22;44;42;758;13
4;заместители директора;2243.25;2167.75;2157.25;1907;219;4;119;206;200;1944;55
5;руководитель филиала;49.5;49;49;41;7;;5;6;6;44;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);40111.39;38992.62;38001.49;23445;3429;493;1596;3292;3193;23546;975
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);31745.41;31556.75;30911.35;19727;2405;321;1174;2505;2438;19598;164
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;8152.49;8126.94;8069.53;6044;634;175;245;657;633;5992;28
9;русского языка и литературы;4099.23;4092.26;4039.81;2339;299;22;164;282;278;2361;11
10;языка народов России и литературы;5.04;5.04;5.04;5;1;;1;;;4;
11;истории, экономики, права, обществознания;2090.08;2080.3;2030.67;1309;148;8;84;152;148;1299;3
12;информатики;759.9;749.71;723.83;501;59;5;35;74;73;483;3
13;физики;944.88;938.33;886.74;577;79;3;37;87;85;567;7
14;математики;3536.84;3520.98;3469.33;1838;287;7;142;270;264;1863;14
15;химии;568.87;556.12;523.49;440;50;;30;57;56;435;2
16;географии;892.85;886.55;865.89;538;57;2;33;44;44;556;5
17;биологии;913.79;909.41;888.84;597;72;4;43;67;67;600;2
18;иностранных языков;3421.72;3397.7;3322.27;2200;302;11;183;345;339;2161;34
19;из них:                         английского языка;3249.48;3227.9;3157.84;2030;291;11;178;308;305;2027;32
20;немецкого языка;108.81;108.76;104.94;100;5;;2;14;13;89;
21;французского языка;45.85;45.46;44.21;54;;;;10;8;43;
22;китайского языка;2.55;2.55;2.25;;1;;1;;;2;
23;физической культуры;2095.38;2084.44;2011.01;1406;170;37;63;196;191;1380;9
24;труда (технологии);1499.25;1483.38;1447.86;911;85;8;44;119;110;880;13
25;музыки и пения;578.09;575.08;537.95;330;49;21;14;50;47;326;4
26;изобразительного искусства, черчения;394.01;391.3;382.95;230;32;7;15;30;29;228;2
27;основ безопасности и защиты Родины;334.82;328.75;319.24;174;25;5;13;17;16;184;7
28;основ духовно-нравственной культуры народов России;115.51;115.18;113.88;1;3;;2;;;5;
29;прочих предметов;1342.66;1315.28;1273.02;287;53;6;26;58;58;274;20
30;учителя-логопеды;640.98;531.4;491.92;282;104;8;61;42;39;352;96
31;учителя-дефектологи;466.99;373.89;350.99;147;78;6;35;25;22;208;89
32;из них:                      олигофренопедагог;103.59;92.54;86.04;57;14;2;10;10;9;70;7
33;тифлопедагог;8;6;6;3;1;;;;;4;2
34;сурдопедагог;24.9;23.9;23.9;4;9;;;;;14;
35;социальные педагоги;637.5;596.45;590.45;423;66;11;22;76;73;408;43
36;педагоги дополнительного образования;1630.25;1512.32;1345.9;270;85;13;40;65;63;284;89
37;педагоги-психологи;875.94;772.45;751.1;554;131;8;75;90;89;600;94
38;воспитатели;1697.85;1529.24;1504.26;907;154;38;46;197;185;861;129
39;мастера производственного обучения;20.1;19.6;19.6;8;9;2;6;;;19;2
40;тьюторы;400.12;282.14;276.84;154;76;13;29;36;33;196;111
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;308.25;300.25;296.5;33;97;22;32;12;12;140;8
42;другие;1688;1518.13;1462.58;940;224;51;76;244;239;880;150
43;учебно-вспомогательный персонал;1935.75;1808.55;1755.3;1395;217;59;50;249;242;1347;99
44;иной персонал;16186.71;14921.2;13966.96;10025;1981;766;134;1773;1709;10271;1023
45;из них:             ассистент (помощник);36.2;26.2;24.2;10;10;1;2;1;1;18;7
46;сурдопереводчик;;;;;9;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;442.62;419.8;417.51;381;37;5;11;64;62;362;11
49;из них воспитатели;373.13;356.82;354.82;332;32;3;10;56;54;315;6
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;95.91;94.06;87.95;87;9;;3;9;8;99;1
